id,tweetid,guid,link,author,title,description,pubdate,source,favorite_count,retweet_count,lang,quoted_text,tweet_type,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,retweeted_screen_name,retweeted_user_id,retweeted_status_id,user_id,profile_image_url,user_statuses_count,user_friends_count,user_followers_count,user_created_at,user_bio,user_location,user_verified,
1,1668607436457152513,"https://twitter.com/fajar_ardi7/statuses/1668607436457152513","https://twitter.com/fajar_ardi7/statuses/1668607436457152513","fajar_ardi7","RT @RioDhika: @idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podc…","@idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podcast di Densu 4. Dinner bersama Jokowi 5. Breakfast bersama Erick Thohir 6. Lunch bersama Sandiaga Uno 7. Sambutan dgn PSSI dan Kemenpora..  kaga udah2 HAHAHA","2023-06-13 09:13:08","Twitter for Android",0,20,"in","","retweet","",0,0,"RioDhika",47632664,1668594777481424897,177815122,"https://pbs.twimg.com/profile_images/1283283207773773824/ubfFqTQ__normal.jpg",68022,695,1527,"2010-08-12 23:43:19","Comedy, Writing, Gaming, and Football Enthusiast!  reach out to fajar.ardiansyah1990@gmail.com!","Denpasar, Bali","",
2,1668607262481596416,"https://twitter.com/Cheloniamydas27/statuses/1668607262481596416","https://twitter.com/Cheloniamydas27/statuses/1668607262481596416","Cheloniamydas27","RT @RioDhika: @idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podc…","@idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podcast di Densu 4. Dinner bersama Jokowi 5. Breakfast bersama Erick Thohir 6. Lunch bersama Sandiaga Uno 7. Sambutan dgn PSSI dan Kemenpora..  kaga udah2 HAHAHA","2023-06-13 09:12:27","Twitter for Android",0,20,"in","","retweet","",0,0,"RioDhika",47632664,1668594777481424897,469096159,"https://pbs.twimg.com/profile_images/1634878022494089217/5TjxrS7f_normal.jpg",99866,229,264,"2012-01-20 02:06:10","ليكن لي حسب مشيئتك","Indonesia","",
3,1668606935074242560,"https://twitter.com/antaranews/statuses/1668606935074242560","https://twitter.com/antaranews/statuses/1668606935074242560","antaranews","Inilah respons Ketum PSSI Erick Thohir terkait masyarakat yang ingin mengajukan ""refund"" tiket FIFA Match Day Indonesia vs Argentina buntut dari absennya Lionel Messi.  Video: Afra Augesti/Arif Prada/Nanien Yuniar https://t.co/QOwBUPnDni","Inilah respons Ketum PSSI Erick Thohir terkait masyarakat yang ingin mengajukan ""refund"" tiket FIFA Match Day Indonesia vs Argentina buntut dari absennya Lionel Messi.  Video: Afra Augesti/Arif Prada/Nanien Yuniar https://t.co/QOwBUPnDni","2023-06-13 09:11:09","Twitter Web App",0,0,"in","","original","",0,0,"",0,0,18071520,"https://pbs.twimg.com/profile_images/1193345348573396992/Cd3dfZfq_normal.jpg",851092,160,1292393,"2008-12-12 01:15:26","Informasi terkini dari ANTARA, kantor berita perjuangan Indonesia. Langgani Telegram channel https://t.co/eS0cREqbDZ.","NKRI","",
4,1668606932079489027,"https://twitter.com/ravelax/statuses/1668606932079489027","https://twitter.com/ravelax/statuses/1668606932079489027","ravelax","RT @RioDhika: @idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podc…","@idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podcast di Densu 4. Dinner bersama Jokowi 5. Breakfast bersama Erick Thohir 6. Lunch bersama Sandiaga Uno 7. Sambutan dgn PSSI dan Kemenpora..  kaga udah2 HAHAHA","2023-06-13 09:11:08","Twitter for Android",0,20,"in","","retweet","",0,0,"RioDhika",47632664,1668594777481424897,1101759584128008192,"https://pbs.twimg.com/profile_images/1662398711178366976/VWpuinoX_normal.jpg",9348,304,147,"2019-03-02 03:22:09","created by God. Minimalism disciples.","DKI Jakarta, Indonesia","",
5,1668606789322149888,"https://twitter.com/MochyFAUMVI/statuses/1668606789322149888","https://twitter.com/MochyFAUMVI/statuses/1668606789322149888","MochyFAUMVI","RT @Abdillahonim: Halo para pecinta bola di Indonesia ada salam dari Timnas Palestina, terima kasih pemerintah dan rakyat Indonesia. Specia…","Halo para pecinta bola di Indonesia ada salam dari Timnas Palestina, terima kasih pemerintah dan rakyat Indonesia. Special Thanks for KETUM PSSI Bapak Erick Thohir. Datang dan Nonton Bareng!!  Persahabatan Indonesia dan Palestina 🇲🇨❤️🇵🇸 sejak dulu hingga kini dan selamanya https://t.co/GDAIKViSR2","2023-06-13 09:10:34","Twitter for Android",0,13,"in","","retweet","",0,0,"Abdillahonim",3110026433,1668240356150747137,1271224549,"https://pbs.twimg.com/profile_images/3571516618/7293419332260006362a3cdb89b7ebef_normal.jpeg",68430,91,292,"2013-03-15 22:21:27","","Banggo","",
6,1668606785425670144,"https://twitter.com/laoderendrian/statuses/1668606785425670144","https://twitter.com/laoderendrian/statuses/1668606785425670144","laoderendrian","RT @RioDhika: @idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podc…","@idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podcast di Densu 4. Dinner bersama Jokowi 5. Breakfast bersama Erick Thohir 6. Lunch bersama Sandiaga Uno 7. Sambutan dgn PSSI dan Kemenpora..  kaga udah2 HAHAHA","2023-06-13 09:10:33","Twitter for iPhone",0,20,"in","","retweet","",0,0,"RioDhika",47632664,1668594777481424897,72765244,"https://pbs.twimg.com/profile_images/1661748576509374464/NxhmiHE9_normal.jpg",26336,723,2227,"2009-09-09 00:36:22","Proud Daddy of Kana chan | MCFC | PR Newswire Asia","ÜT: -6.275587,106.74689","",
7,1668606434676969476,"https://twitter.com/qieta/statuses/1668606434676969476","https://twitter.com/qieta/statuses/1668606434676969476","qieta","RT @RioDhika: @idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podc…","@idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podcast di Densu 4. Dinner bersama Jokowi 5. Breakfast bersama Erick Thohir 6. Lunch bersama Sandiaga Uno 7. Sambutan dgn PSSI dan Kemenpora..  kaga udah2 HAHAHA","2023-06-13 09:09:09","Twitter for Android",0,20,"in","","retweet","",0,0,"RioDhika",47632664,1668594777481424897,57588682,"https://pbs.twimg.com/profile_images/1646132132161675266/38j7PXP8_normal.jpg",30788,1690,388,"2009-07-17 04:18:02","Lebih sering ngelamun daripada ngetwit. | Pake Masker 😷 | https://t.co/yL8gwB8Mug | Enggak harus difollow kok.","Jakarta - Bandung - Cirebon","",
8,1668606003078909953,"https://twitter.com/ariobn/statuses/1668606003078909953","https://twitter.com/ariobn/statuses/1668606003078909953","ariobn","RT @RioDhika: @idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podc…","@idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podcast di Densu 4. Dinner bersama Jokowi 5. Breakfast bersama Erick Thohir 6. Lunch bersama Sandiaga Uno 7. Sambutan dgn PSSI dan Kemenpora..  kaga udah2 HAHAHA","2023-06-13 09:07:26","Twitter for Android",0,20,"in","","retweet","",0,0,"RioDhika",47632664,1668594777481424897,69776669,"https://pbs.twimg.com/profile_images/537717966830182400/gIlz_Wsg_normal.jpeg",53311,536,427,"2009-08-28 23:28:14","i need context","Indonesia","",
9,1668605997987012609,"https://twitter.com/livinnspyx/statuses/1668605997987012609","https://twitter.com/livinnspyx/statuses/1668605997987012609","livinnspyx","RT @RioDhika: @idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podc…","@idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podcast di Densu 4. Dinner bersama Jokowi 5. Breakfast bersama Erick Thohir 6. Lunch bersama Sandiaga Uno 7. Sambutan dgn PSSI dan Kemenpora..  kaga udah2 HAHAHA","2023-06-13 09:07:25","Twitter for Android",0,20,"in","","retweet","",0,0,"RioDhika",47632664,1668594777481424897,1346446000018231296,"https://pbs.twimg.com/profile_images/1647798297975992320/dwO5T_Ht_normal.jpg",3574,1392,432,"2021-01-05 08:18:53","rencananya sih #studytwt | M18 | 🌻 | Intifada!","Sleman, Indonesia","",
10,1668605954806648834,"https://twitter.com/Selena_Lauraaa/statuses/1668605954806648834","https://twitter.com/Selena_Lauraaa/statuses/1668605954806648834","Selena_Lauraaa","RT @al_lasan: sakung banyaknya gebrakan mas ketum PSSI Erick Thohir banyak yang terkaget-kaget..😂😂  Bangkinya era PSSI di tangan Mas Ketum…","sakung banyaknya gebrakan mas ketum PSSI Erick Thohir banyak yang terkaget-kaget..😂😂  Bangkinya era PSSI di tangan Mas Ketum @erickthohir   #GueBarengErickThohir https://t.co/Doj4Bk2Imw","2023-06-13 09:07:15","Twitter for Android",0,10,"in","","retweet","",0,0,"al_lasan",1325448613305085960,1668446424848277505,1243076846515662848,"https://pbs.twimg.com/profile_images/1658031544563539969/4H32ocda_normal.jpg",142395,4131,6636,"2020-03-26 03:26:50","Yang belum difollbek, ketok via DM yaks😉  https://t.co/7PTnVsvrAl","","",
11,1668605931964477445,"https://twitter.com/Selena_Lauraaa/statuses/1668605931964477445","https://twitter.com/Selena_Lauraaa/statuses/1668605931964477445","Selena_Lauraaa","RT @al_lasan: Bukan Rahasia lagi dimasyarakat, sosok Ketum PSSI Erick Thohir pernah memiliki klub besar Eropa Inter Milan  Sosok @erickthoh…","Bukan Rahasia lagi dimasyarakat, sosok Ketum PSSI Erick Thohir pernah memiliki klub besar Eropa Inter Milan  Sosok @erickthohir dianggap sebagai pahlawan penyelamat klub Inter Milan  #GueBarengErickThohir https://t.co/9XZUaxrpwr","2023-06-13 09:07:10","Twitter for Android",0,14,"in","","retweet","",0,0,"al_lasan",1325448613305085960,1668450164267446273,1243076846515662848,"https://pbs.twimg.com/profile_images/1658031544563539969/4H32ocda_normal.jpg",142395,4131,6636,"2020-03-26 03:26:50","Yang belum difollbek, ketok via DM yaks😉  https://t.co/7PTnVsvrAl","","",
12,1668605891065839616,"https://twitter.com/tribunSUPERBALL/statuses/1668605891065839616","https://twitter.com/tribunSUPERBALL/statuses/1668605891065839616","tribunSUPERBALL","60 ribu tiket timnas Indonesia vs Argentina yang disediakan PSSI sudah ludes terjual. Erick Thohir menyadari bahwa pecinta sepak bola Tanah Air hanya fokus pada pertandingan timnas Indonesia vs Argentina. Bagaimana tanggapannya soal permintaan refund? https://t.co/TyTBtn8NsH","60 ribu tiket timnas Indonesia vs Argentina yang disediakan PSSI sudah ludes terjual. Erick Thohir menyadari bahwa pecinta sepak bola Tanah Air hanya fokus pada pertandingan timnas Indonesia vs Argentina. Bagaimana tanggapannya soal permintaan refund? https://t.co/TyTBtn8NsH","2023-06-13 09:07:00","TweetDeck",0,0,"in","","original","",0,0,"",0,0,626306017,"https://pbs.twimg.com/profile_images/1112626652314370049/ioHrgTFo_normal.png",467490,306,17009,"2012-07-04 05:01:30","Akun resmi https://t.co/F5OJq1ZDcK yang merupakan situs sepak bola nasional bagian dari @BolaSportcom - Part of GRID NETWORK","JAKARTA","",
13,1668605891036192769,"https://twitter.com/BolaSportcom/statuses/1668605891036192769","https://twitter.com/BolaSportcom/statuses/1668605891036192769","BolaSportcom","60 ribu tiket timnas Indonesia vs Argentina yang disediakan PSSI sudah ludes terjual. Erick Thohir menyadari bahwa pecinta sepak bola Tanah Air hanya fokus pada pertandingan timnas Indonesia vs Argentina. Bagaimana tanggapannya soal permintaan refund? https://t.co/112HvFRmQw","60 ribu tiket timnas Indonesia vs Argentina yang disediakan PSSI sudah ludes terjual. Erick Thohir menyadari bahwa pecinta sepak bola Tanah Air hanya fokus pada pertandingan timnas Indonesia vs Argentina. Bagaimana tanggapannya soal permintaan refund? https://t.co/112HvFRmQw","2023-06-13 09:07:00","TweetDeck",1,0,"in","","original","",0,0,"",0,0,78239324,"https://pbs.twimg.com/profile_images/1112566748505530368/QX0ooMzA_normal.png",602017,307,462835,"2009-09-29 02:52:48","Akun resmi media olahraga digital Kompas Gramedia di bawah payung Grid Network. https://t.co/FZZldDUhP1 adalah induk dari https://t.co/jM6iOdjGOv, https://t.co/cgex2hNnjm, dan https://t.co/YYnrg1VYQk.","Indonesia","",
14,1668605702674481153,"https://twitter.com/Selena_Lauraaa/statuses/1668605702674481153","https://twitter.com/Selena_Lauraaa/statuses/1668605702674481153","Selena_Lauraaa","RT @reina_galagher: Pertandingan persahabatan antara Indonesia vs Palestina membuat Indonesia mendapat tempat istimewa di mapata palestina.…","Pertandingan persahabatan antara Indonesia vs Palestina membuat Indonesia mendapat tempat istimewa di mapata palestina. Dubes Zuhair Al- Shun memberi aspirasi dan mengatakan bahwa Ketum PSSI Erick Thohir adalah sahabat Palestina sesungguhnya. #GueBarengErickThohir https://t.co/kAakxcdx3N","2023-06-13 09:06:15","Twitter for Android",0,8,"in","","retweet","",0,0,"reina_galagher",1184318004563021824,1668485855659577345,1243076846515662848,"https://pbs.twimg.com/profile_images/1658031544563539969/4H32ocda_normal.jpg",142395,4131,6636,"2020-03-26 03:26:50","Yang belum difollbek, ketok via DM yaks😉  https://t.co/7PTnVsvrAl","","",
15,1668605234715963394,"https://twitter.com/rei_yaaaaa/statuses/1668605234715963394","https://twitter.com/rei_yaaaaa/statuses/1668605234715963394","rei_yaaaaa","RT @RioDhika: @idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podc…","@idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podcast di Densu 4. Dinner bersama Jokowi 5. Breakfast bersama Erick Thohir 6. Lunch bersama Sandiaga Uno 7. Sambutan dgn PSSI dan Kemenpora..  kaga udah2 HAHAHA","2023-06-13 09:04:23","Twitter for Android",0,20,"in","","retweet","",0,0,"RioDhika",47632664,1668594777481424897,1603286257445978112,"https://pbs.twimg.com/profile_images/1603286366749458432/gKfS-wXy_normal.jpg",4295,1668,41,"2022-12-15 02:10:14","Silahkan diisi yg ingin bertanya dan kepo 🙌  https://t.co/LZMy5sgKEH","","",
16,1668605197323759616,"https://twitter.com/Ek_win20times/statuses/1668605197323759616","https://twitter.com/Ek_win20times/statuses/1668605197323759616","Ek_win20times","RT @RioDhika: @idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podc…","@idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podcast di Densu 4. Dinner bersama Jokowi 5. Breakfast bersama Erick Thohir 6. Lunch bersama Sandiaga Uno 7. Sambutan dgn PSSI dan Kemenpora..  kaga udah2 HAHAHA","2023-06-13 09:04:14","Twitter for Android",0,20,"in","","retweet","",0,0,"RioDhika",47632664,1668594777481424897,4000984692,"https://pbs.twimg.com/profile_images/974076799616409602/ZFSaXE0R_normal.jpg",912,261,5,"2015-10-24 05:59:38","","Poso, Sulawesi Tengah","",
17,1668604912710864896,"https://twitter.com/rezawirawan27/statuses/1668604912710864896","https://twitter.com/rezawirawan27/statuses/1668604912710864896","rezawirawan27","RT @RioDhika: @idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podc…","@idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podcast di Densu 4. Dinner bersama Jokowi 5. Breakfast bersama Erick Thohir 6. Lunch bersama Sandiaga Uno 7. Sambutan dgn PSSI dan Kemenpora..  kaga udah2 HAHAHA","2023-06-13 09:03:07","Twitter for Android",0,20,"in","","retweet","",0,0,"RioDhika",47632664,1668594777481424897,72227021,"https://pbs.twimg.com/profile_images/1603922535082774528/StgVm2R2_normal.jpg",26988,739,227,"2009-09-07 02:58:26","Jalan kebEneran•ACMILAN","ÜT: -6.1940535,106.6324859","",
18,1668604806603370499,"https://twitter.com/Selena_Lauraaa/statuses/1668604806603370499","https://twitter.com/Selena_Lauraaa/statuses/1668604806603370499","Selena_Lauraaa","RT @serakyut: Zuhair Al Shun yg merupakan Dubes Palestina untuk Indonesia mengapresiasi Ketum PSSI @erickthohir yang hingga saat ini sudah…","Zuhair Al Shun yg merupakan Dubes Palestina untuk Indonesia mengapresiasi Ketum PSSI @erickthohir yang hingga saat ini sudah sangat banyak membantu Palestina, Zuhair juga menyebut bahwa Pak Erick Thohir merupakan sahabat yg sesungguhnya bagi Palestina. #GueBarengErickThohir https://t.co/fBRczY0QyD","2023-06-13 09:02:41","Twitter for Android",0,3,"in","","retweet","",0,0,"serakyut",1277875705284399104,1668595781543288832,1243076846515662848,"https://pbs.twimg.com/profile_images/1658031544563539969/4H32ocda_normal.jpg",142395,4131,6636,"2020-03-26 03:26:50","Yang belum difollbek, ketok via DM yaks😉  https://t.co/7PTnVsvrAl","","",
19,1668604556505395202,"https://twitter.com/ekszakta/statuses/1668604556505395202","https://twitter.com/ekszakta/statuses/1668604556505395202","ekszakta","RT @RioDhika: @idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podc…","@idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podcast di Densu 4. Dinner bersama Jokowi 5. Breakfast bersama Erick Thohir 6. Lunch bersama Sandiaga Uno 7. Sambutan dgn PSSI dan Kemenpora..  kaga udah2 HAHAHA","2023-06-13 09:01:42","Twitter for Android",0,20,"in","","retweet","",0,0,"RioDhika",47632664,1668594777481424897,1272780250108194818,"https://pbs.twimg.com/profile_images/1658025634076196865/nrcSi0Kr_normal.jpg",3288,258,183,"2020-06-16 02:37:34","🌞⚡","","",
20,1668604193945587713,"https://twitter.com/flufcottoncandy/statuses/1668604193945587713","https://twitter.com/flufcottoncandy/statuses/1668604193945587713","flufcottoncandy","RT @RioDhika: @idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podc…","@idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podcast di Densu 4. Dinner bersama Jokowi 5. Breakfast bersama Erick Thohir 6. Lunch bersama Sandiaga Uno 7. Sambutan dgn PSSI dan Kemenpora..  kaga udah2 HAHAHA","2023-06-13 09:00:15","Twitter for Android",0,20,"in","","retweet","",0,0,"RioDhika",47632664,1668594777481424897,168980836,"https://pbs.twimg.com/profile_images/1571486860190568455/PrPiW9y5_normal.jpg",43465,418,506,"2010-07-21 03:03:05","waking up to 2 hungry cats.","","",
21,1668603900591767554,"https://twitter.com/Selena_Lauraaa/statuses/1668603900591767554","https://twitter.com/Selena_Lauraaa/statuses/1668603900591767554","Selena_Lauraaa","RT @DM_N4BYL: Masyarakat pemilih rational akan memilih Masmen BUMN Erick Thohir yang juga sekaligus Ketum PSSI untuk menjadi cawapres di pi…","Masyarakat pemilih rational akan memilih Masmen BUMN Erick Thohir yang juga sekaligus Ketum PSSI untuk menjadi cawapres di piplres 2024 Mereka memilih berdasarkan karena kinerja dan prestasi mas ET yg telah terbukti memimpin BUMN Dan PSSI sukses  Pengamat Politik dari Univ… https://t.co/Z0tbwenoW2 https://t.co/DHcMPGlOJS","2023-06-13 08:59:05","Twitter for Android",0,7,"in","","retweet","",0,0,"DM_N4BYL",1379546070783430661,1668403665894535168,1243076846515662848,"https://pbs.twimg.com/profile_images/1658031544563539969/4H32ocda_normal.jpg",142395,4131,6636,"2020-03-26 03:26:50","Yang belum difollbek, ketok via DM yaks😉  https://t.co/7PTnVsvrAl","","",
22,1668603887241285635,"https://twitter.com/Selena_Lauraaa/statuses/1668603887241285635","https://twitter.com/Selena_Lauraaa/statuses/1668603887241285635","Selena_Lauraaa","RT @DM_N4BYL: Menurut peneliti dari Surabaya Research Syndicate - SRS Fishya Amina Elvin :  Sosok Masmen BUMN Erick Thohir yang juga sekali…","Menurut peneliti dari Surabaya Research Syndicate - SRS Fishya Amina Elvin :  Sosok Masmen BUMN Erick Thohir yang juga sekaligus Ketum PSSI telah berhasil memikat hati warga NU haik secara kultural Dan structural   Dengan keberhasilan pendekatan ini warga NU mendukung pencalonan… https://t.co/UWMy4af84m https://t.co/QSlNkHbqJo","2023-06-13 08:59:02","Twitter for Android",0,8,"in","","retweet","",0,0,"DM_N4BYL",1379546070783430661,1668411951213584384,1243076846515662848,"https://pbs.twimg.com/profile_images/1658031544563539969/4H32ocda_normal.jpg",142395,4131,6636,"2020-03-26 03:26:50","Yang belum difollbek, ketok via DM yaks😉  https://t.co/7PTnVsvrAl","","",
23,1668603818819604480,"https://twitter.com/Selena_Lauraaa/statuses/1668603818819604480","https://twitter.com/Selena_Lauraaa/statuses/1668603818819604480","Selena_Lauraaa","RT @DM_N4BYL: Detik detik Laga FIFA Matchday Timnas Indonesia vs Timnas Palestine akan dimulai  Mas ketum PSSI Erick Thohir memastikan perm…","Detik detik Laga FIFA Matchday Timnas Indonesia vs Timnas Palestine akan dimulai  Mas ketum PSSI Erick Thohir memastikan permainan Timnas sepakbola nasional Indonesia optimal Fyi peringkat sepakbola Palestine berada diperingkat 93 , sementara peringkat sepakbola Indonesia di 149… https://t.co/i3LsGKM32w https://t.co/4HnBAXg77w","2023-06-13 08:58:46","Twitter for Android",0,8,"in","","retweet","",0,0,"DM_N4BYL",1379546070783430661,1668422384918089729,1243076846515662848,"https://pbs.twimg.com/profile_images/1658031544563539969/4H32ocda_normal.jpg",142395,4131,6636,"2020-03-26 03:26:50","Yang belum difollbek, ketok via DM yaks😉  https://t.co/7PTnVsvrAl","","",
24,1668603787756584965,"https://twitter.com/Selena_Lauraaa/statuses/1668603787756584965","https://twitter.com/Selena_Lauraaa/statuses/1668603787756584965","Selena_Lauraaa","RT @DM_N4BYL: Dudes Palestine untuk Indonesia Zuhair Al-Shun menyampaikan rasa terima kasih kepada pemerintah Indonesia dan ketum PSSI Eric…","Dudes Palestine untuk Indonesia Zuhair Al-Shun menyampaikan rasa terima kasih kepada pemerintah Indonesia dan ketum PSSI Erick Thohir atas nama pemerintah Palestina dan Timnas Palestina atas terselenggaranya FIFA Match Day antara Timnas Indonesia vs Timnas Palestina di Gelora… https://t.co/Egiq19d4kN https://t.co/WnjI3KPIBm","2023-06-13 08:58:38","Twitter for Android",0,8,"in","","retweet","",0,0,"DM_N4BYL",1379546070783430661,1668573592517492737,1243076846515662848,"https://pbs.twimg.com/profile_images/1658031544563539969/4H32ocda_normal.jpg",142395,4131,6636,"2020-03-26 03:26:50","Yang belum difollbek, ketok via DM yaks😉  https://t.co/7PTnVsvrAl","","",
25,1668603240072740865,"https://twitter.com/agussetyawaaan/statuses/1668603240072740865","https://twitter.com/agussetyawaaan/statuses/1668603240072740865","agussetyawaaan","RT @RioDhika: @idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podc…","@idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podcast di Densu 4. Dinner bersama Jokowi 5. Breakfast bersama Erick Thohir 6. Lunch bersama Sandiaga Uno 7. Sambutan dgn PSSI dan Kemenpora..  kaga udah2 HAHAHA","2023-06-13 08:56:28","Twitter for iPhone",0,20,"in","","retweet","",0,0,"RioDhika",47632664,1668594777481424897,443189055,"https://pbs.twimg.com/profile_images/1607374905351507969/Gw_BFJeE_normal.jpg",18707,129,199,"2011-12-21 17:35:20","tau batasnya","Nomaden ","",
26,1668603096652730369,"https://twitter.com/beatlespool/statuses/1668603096652730369","https://twitter.com/beatlespool/statuses/1668603096652730369","beatlespool","RT @RioDhika: @idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podc…","@idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podcast di Densu 4. Dinner bersama Jokowi 5. Breakfast bersama Erick Thohir 6. Lunch bersama Sandiaga Uno 7. Sambutan dgn PSSI dan Kemenpora..  kaga udah2 HAHAHA","2023-06-13 08:55:54","Twitter Web App",0,20,"in","","retweet","",0,0,"RioDhika",47632664,1668594777481424897,1582788484200177664,"https://pbs.twimg.com/profile_images/1668544924009250816/Re5XXMFn_normal.jpg",657,105,25,"2022-10-19 13:39:31","“Liverpool was made for me and I was made for Liverpool.”  - Bill Shankly -","Tangerang - Merseyside","",
27,1668602500507750401,"https://twitter.com/blipepen/statuses/1668602500507750401","https://twitter.com/blipepen/statuses/1668602500507750401","blipepen","RT @RioDhika: @idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podc…","@idextratime Messi udah males duluan pas di liatin Rundownnya  1. Podcast di Andara RANS 2. Podcast di Close The Door 3. Podcast di Densu 4. Dinner bersama Jokowi 5. Breakfast bersama Erick Thohir 6. Lunch bersama Sandiaga Uno 7. Sambutan dgn PSSI dan Kemenpora..  kaga udah2 HAHAHA","2023-06-13 08:53:31","Twitter for Android",0,20,"in","","retweet","",0,0,"RioDhika",47632664,1668594777481424897,873205437578985472,"https://pbs.twimg.com/profile_images/1658792681584357376/vcLd4RBl_normal.jpg",36060,412,450,"2017-06-09 11:49:34","Hehehe","Bogor, Jawa Barat","",
28,1668602111754641410,"https://twitter.com/DhiniCerewet_/statuses/1668602111754641410","https://twitter.com/DhiniCerewet_/statuses/1668602111754641410","DhiniCerewet_","RT @mlvnnn_: Duta besar Palestina beri apresiasi kepada Ketum PSSI Erick Thohir karena telah banyak membantu dan sudah bisa menggelar FIFA…","Duta besar Palestina beri apresiasi kepada Ketum PSSI Erick Thohir karena telah banyak membantu dan sudah bisa menggelar FIFA Matchday Indonesia vs Palestina besok.  @erickthohir  #GueBarengErickThohir https://t.co/3xpGadz5vW","2023-06-13 08:51:59","Twitter for Android",0,1,"in","","retweet","",0,0,"mlvnnn_",575962595,1668594899611168768,1398786107165200385,"https://pbs.twimg.com/profile_images/1398787568888520704/__7H9F5N_normal.jpg",2938,1314,1145,"2021-05-29 19:39:43","Bekerja keras dalam keheningan dan biarkan kesuksesanmu membuat keributan","Jatinegara, Indonesia","",
29,1668599345481150465,"https://twitter.com/isty211/statuses/1668599345481150465","https://twitter.com/isty211/statuses/1668599345481150465","isty211","RT @Djantjik: Survei litbang Tv one dan Univ Bakrie menyebutkan elektabilitas Erick Thohir sebagai cawapres terus mengalami peningkatan. El…","Survei litbang Tv one dan Univ Bakrie menyebutkan elektabilitas Erick Thohir sebagai cawapres terus mengalami peningkatan. Elektabilitas Erick Thohir terus meningkat pasca ia menjabat sebagai ketua umum PSSI.  #GanjarErickDuetTerbaik https://t.co/HC7eMYWguT","2023-06-13 08:40:59","Twitter for Android",0,7,"in","","retweet","",0,0,"Djantjik",1368757104094314500,1668109617111629824,1294633399911501825,"https://pbs.twimg.com/profile_images/1585810849750749184/jmFyIzyP_normal.jpg",11549,4188,2677,"2020-08-15 09:53:58","Keluarga Cemara Hijrah Ke Surabaya","DKI Jakarta, Indonesia","",
